student_id,fee_submission_date,day_of_month
24,4/3/2023,3
90,2/26/2024,26
27,11/30/2024,30
81,1/27/2023,27
62,6/12/2022,12
70,3/16/2023,16
80,7/24/2023,24
89,12/3/2022,3
2,12/9/2022,9
79,4/5/2023,5
83,12/4/2022,4
48,2/11/2022,11
51,10/5/2022,5
28,11/13/2022,13
94,4/3/2023,3
97,1/27/2023,27
58,8/11/2022,11
42,12/13/2021,13
89,6/12/2024,12
79,6/15/2024,15
87,12/17/2021,17
46,8/31/2023,31
5,7/28/2022,28
97,11/13/2022,13
93,1/5/2022,5
31,3/4/2023,4
69,5/29/2023,29
74,3/3/2023,3
57,12/29/2022,29
6,8/23/2024,23
40,12/29/2022,29
48,7/18/2024,18
59,2/15/2022,15
36,5/1/2023,1
82,5/3/2024,3
90,12/30/2022,30
58,12/17/2021,17
73,6/12/2022,12
7,3/11/2024,11
48,8/13/2024,13
59,8/29/2022,29
30,8/9/2022,9
9,6/25/2022,25
63,8/26/2023,26
100,6/7/2023,7
97,8/12/2024,12
15,11/7/2024,7
92,2/24/2022,24
56,12/30/2022,30
36,10/9/2022,9
48,12/25/2022,25
31,1/22/2024,22
6,8/31/2024,31
67,8/29/2022,29
76,10/21/2023,21
78,3/11/2022,11
4,3/11/2022,11
79,1/16/2022,16
56,6/30/2022,30
11,4/22/2023,22
38,3/25/2024,25
48,4/1/2023,1
80,1/24/2023,24
52,7/23/2023,23
12,7/10/2024,10
67,8/20/2024,20
52,8/18/2022,18
99,2/25/2022,25
65,3/9/2023,9
36,4/19/2022,19
30,3/7/2022,7
52,5/2/2023,2
42,4/22/2023,22
58,11/20/2023,20
27,8/29/2022,29
67,5/15/2024,15
73,1/17/2023,17
42,1/23/2023,23
76,7/19/2022,19
8,4/5/2023,5
17,11/13/2023,13
54,9/28/2022,28
53,6/24/2022,24
49,4/16/2022,16
24,6/7/2023,7
87,4/17/2024,17
1,12/28/2022,28
84,5/5/2024,5
15,1/17/2023,17
76,6/12/2022,12
97,1/22/2024,22
31,1/4/2024,4
84,7/14/2024,14
57,2/24/2022,24
85,1/10/2022,10
58,8/13/2024,13
33,4/16/2022,16
27,5/28/2024,28
94,6/12/2022,12
45,4/14/2023,14
6,12/13/2021,13
91,1/6/2024,6
46,2/21/2022,21
27,3/25/2024,25
21,11/20/2023,20
28,3/2/2024,2
80,12/6/2024,6
19,4/5/2023,5
17,11/13/2022,13
3,8/23/2023,23
29,2/17/2022,17
95,7/17/2023,17
56,6/15/2024,15
61,5/3/2024,3
80,1/4/2024,4
52,5/8/2024,8
84,11/20/2023,20
50,10/26/2023,26
66,8/24/2023,24
68,3/20/2024,20
34,12/6/2024,6
16,9/25/2024,25
3,12/30/2022,30
96,10/21/2023,21
19,11/2/2022,2
75,11/20/2023,20
34,8/23/2023,23
46,6/20/2023,20
51,4/5/2023,5
16,4/17/2024,17
94,4/21/2023,21
69,6/20/2023,20
98,1/30/2024,30
9,1/27/2024,27
60,4/19/2022,19
48,12/27/2022,27
5,5/29/2023,29
62,8/31/2023,31
34,1/27/2024,27
27,1/22/2023,22
45,11/18/2024,18
5,9/30/2023,30
48,12/28/2022,28
56,12/16/2021,16
89,4/1/2023,1
44,8/11/2022,11
68,1/10/2023,10
64,8/23/2024,23
88,5/4/2022,4
18,5/1/2023,1
88,3/11/2024,11
64,1/23/2023,23
58,7/29/2022,29
89,4/1/2023,1
22,3/2/2024,2
13,3/24/2022,24
65,7/26/2022,26
88,1/5/2024,5
51,5/16/2023,16
24,10/13/2022,13
98,1/17/2023,17
39,11/2/2022,2
51,7/20/2022,20
35,12/3/2024,3
24,8/18/2022,18
6,3/30/2024,30
59,8/19/2022,19
90,12/30/2022,30
69,3/11/2024,11
37,1/16/2022,16
41,4/14/2023,14
83,7/29/2022,29
22,4/20/2022,20
50,4/17/2024,17
87,9/11/2024,11
73,1/6/2024,6
5,7/29/2023,29
28,12/17/2021,17
97,1/30/2024,30
60,8/26/2023,26
56,10/5/2022,5
27,11/20/2023,20
12,1/5/2024,5
76,7/7/2023,7
55,3/20/2024,20
75,9/30/2023,30
16,6/27/2023,27
63,6/15/2024,15
96,5/4/2024,4
16,8/16/2022,16
68,6/20/2023,20
57,1/30/2024,30
4,1/16/2022,16
80,7/17/2023,17
53,10/14/2022,14
43,1/12/2023,12
29,12/6/2023,6
83,4/12/2024,12
79,8/13/2024,13
67,9/12/2024,12
74,8/31/2024,31
30,5/2/2024,2
87,1/5/2022,5
45,7/14/2024,14
13,1/31/2023,31
70,3/20/2024,20
41,10/29/2024,29
5,4/14/2023,14
80,1/30/2024,30
37,5/4/2024,4
37,3/9/2023,9
82,5/2/2023,2
87,8/13/2024,13
54,2/11/2022,11
70,12/27/2022,27
76,8/24/2023,24
100,9/6/2022,6
4,7/10/2024,10
36,4/3/2023,3
28,4/22/2023,22
4,12/9/2022,9
44,9/30/2023,30
91,11/7/2024,7
67,3/7/2024,7
1,7/6/2024,6
44,10/13/2022,13
32,3/9/2023,9
83,4/14/2023,14
86,5/5/2024,5
56,10/29/2022,29
71,7/14/2024,14
87,8/9/2022,9
4,6/12/2022,12
12,10/8/2022,8
94,1/6/2024,6
76,4/16/2022,16
38,6/15/2024,15
44,9/12/2024,12
90,3/4/2023,4
51,11/13/2023,13
57,4/17/2024,17
31,10/14/2024,14
100,8/12/2024,12
72,1/16/2022,16
73,7/23/2023,23
59,9/12/2024,12
89,10/14/2022,14
25,5/2/2023,2
88,3/19/2024,19
73,11/13/2022,13
59,11/13/2023,13
73,6/24/2022,24
53,12/6/2023,6
6,4/14/2023,14
7,7/15/2024,15
50,3/7/2024,7
81,7/18/2024,18
33,4/14/2023,14
27,2/26/2023,26
14,6/23/2022,23
37,2/28/2022,28
59,8/18/2022,18
87,11/7/2024,7
56,9/30/2023,30
68,8/29/2022,29
64,12/30/2022,30
75,5/29/2023,29
50,3/11/2024,11
22,8/19/2022,19
73,8/23/2024,23
100,10/29/2022,29
8,1/10/2023,10
85,2/28/2022,28
55,7/29/2023,29
19,4/17/2024,17
34,9/4/2024,4
17,6/15/2024,15
6,4/22/2023,22
6,11/20/2023,20
58,2/26/2024,26
52,10/26/2023,26
96,12/9/2022,9
16,9/2/2023,2
47,1/6/2024,6
52,3/30/2024,30
73,5/28/2024,28
46,3/11/2024,11
55,10/29/2024,29
92,5/15/2024,15
57,1/12/2023,12
10,12/27/2022,27
10,4/5/2023,5
33,4/26/2023,26
33,3/9/2023,9
8,12/4/2022,4
99,6/27/2023,27
43,4/22/2023,22
38,8/12/2024,12
67,10/9/2022,9
30,9/21/2024,21
58,6/25/2022,25
48,6/15/2024,15
22,1/10/2022,10
44,9/30/2023,30
59,3/7/2022,7
56,12/13/2021,13
16,1/5/2022,5
75,6/15/2024,15
1,8/11/2023,11
66,7/18/2024,18
33,6/20/2023,20
88,9/25/2024,25
94,9/10/2022,10
100,6/24/2022,24
42,1/23/2023,23
17,12/12/2021,12
99,4/5/2023,5
41,6/4/2023,4
5,10/27/2023,27
42,4/21/2023,21
1,1/5/2024,5
64,4/3/2023,3
13,8/19/2022,19
56,8/29/2022,29
36,1/31/2023,31
5,12/12/2021,12
65,1/23/2023,23
21,1/17/2023,17
95,2/2/2023,2
1,12/3/2022,3
28,9/11/2024,11
7,11/2/2022,2
63,8/26/2023,26
5,1/6/2024,6
40,10/21/2023,21
80,12/4/2022,4
19,12/28/2022,28
88,5/2/2023,2
64,7/15/2024,15
42,4/12/2022,12
5,12/30/2022,30
42,1/24/2023,24
3,10/9/2022,9
59,11/13/2022,13
40,8/23/2024,23
6,1/24/2023,24
92,3/11/2024,11
95,1/30/2024,30
97,2/17/2022,17
40,10/29/2024,29
63,12/13/2021,13
39,7/15/2024,15
70,7/17/2023,17
41,12/6/2024,6
96,9/4/2024,4
85,5/2/2023,2
69,2/1/2023,1
39,3/24/2022,24
84,10/26/2023,26
88,11/1/2022,1
2,4/17/2024,17
39,7/23/2023,23
75,12/3/2024,3
96,10/13/2022,13
80,7/29/2023,29
34,9/25/2024,25
27,4/16/2022,16
20,2/28/2022,28
63,9/30/2023,30
95,3/20/2024,20
29,4/3/2023,3
45,11/13/2023,13
75,8/31/2024,31
65,9/30/2023,30
69,2/2/2023,2
51,9/2/2023,2
26,9/4/2024,4
38,8/12/2024,12
42,5/29/2023,29
34,7/29/2023,29
86,6/12/2022,12
21,6/23/2022,23
83,6/30/2022,30
26,3/11/2022,11
93,7/23/2022,23
43,7/10/2024,10
69,4/20/2022,20
10,8/31/2023,31
60,2/24/2022,24
78,6/15/2023,15
27,3/3/2023,3
41,7/7/2023,7
92,11/1/2022,1
24,1/31/2023,31
8,1/5/2024,5
78,9/30/2023,30
19,3/10/2023,10
61,6/12/2022,12
92,12/29/2023,29
40,6/6/2023,6
31,7/29/2023,29
12,10/9/2022,9
4,7/7/2023,7
37,12/6/2024,6
66,8/16/2022,16
47,10/21/2023,21
1,7/17/2023,17
66,1/27/2024,27
16,2/28/2022,28
5,8/13/2024,13
58,12/9/2022,9
33,3/11/2022,11
27,10/29/2022,29
37,11/13/2023,13
5,9/6/2022,6
4,2/26/2023,26
74,12/30/2022,30
16,3/11/2024,11
93,11/7/2024,7
88,8/18/2022,18
33,3/30/2024,30
97,11/25/2023,25
59,4/12/2022,12
12,11/25/2023,25
79,10/4/2023,4
51,11/13/2023,13
36,1/23/2023,23
73,9/21/2024,21
63,9/28/2022,28
47,1/10/2022,10
36,10/9/2022,9
44,7/10/2024,10
20,4/22/2024,22
30,8/16/2022,16
42,11/2/2022,2
21,7/8/2024,8
52,5/5/2024,5
77,1/22/2023,22
67,7/8/2024,8
91,10/14/2024,14
8,12/27/2022,27
43,3/11/2024,11
3,3/11/2024,11
20,1/20/2024,20
7,10/5/2022,5
50,12/6/2023,6
9,1/17/2023,17
60,4/25/2023,25
74,7/24/2023,24
71,3/24/2022,24
91,8/12/2024,12
32,8/11/2022,11
6,12/27/2022,27
31,9/11/2024,11
46,1/12/2023,12
63,4/12/2024,12
42,3/20/2024,20
18,8/11/2023,11
23,11/13/2023,13
95,2/15/2022,15
96,5/1/2023,1
30,2/21/2022,21
49,6/27/2023,27
57,7/27/2022,27
29,8/20/2024,20
94,7/14/2024,14
57,12/28/2022,28
39,5/16/2023,16
93,8/18/2022,18
9,6/15/2024,15
66,7/23/2023,23
33,4/20/2022,20
66,11/7/2024,7
62,6/29/2024,29
5,12/3/2024,3
30,7/20/2022,20
21,1/6/2024,6
27,4/12/2022,12
96,3/11/2024,11
96,6/15/2024,15
30,11/2/2022,2
90,3/24/2022,24
62,12/3/2022,3
53,5/28/2024,28
97,1/10/2023,10
12,6/24/2022,24
43,7/8/2024,8
86,12/25/2022,25
76,9/25/2024,25
3,11/1/2022,1
49,6/15/2024,15
3,8/12/2024,12
32,8/13/2024,13
58,8/12/2024,12
29,1/23/2023,23
6,2/2/2023,2
1,7/7/2023,7
58,2/26/2024,26
53,6/12/2022,12
94,2/28/2022,28
41,5/2/2023,2
32,3/30/2024,30
93,4/1/2023,1
25,2/26/2024,26
24,7/19/2022,19
66,11/23/2024,23
7,1/5/2024,5
54,7/18/2024,18
90,2/11/2022,11
31,6/30/2022,30
55,12/27/2022,27
48,2/16/2023,16
28,11/23/2024,23
58,9/6/2022,6
27,10/4/2023,4
38,2/28/2022,28
34,12/30/2022,30
97,12/16/2021,16
65,10/13/2022,13
84,1/10/2022,10
1,10/13/2022,13
71,8/23/2023,23
35,4/3/2023,3
81,9/30/2023,30
23,5/29/2023,29
36,7/17/2023,17
82,5/5/2024,5
13,6/15/2024,15
3,7/29/2022,29
17,10/4/2023,4
65,4/1/2023,1
3,5/2/2024,2
49,1/10/2023,10
59,8/23/2024,23
46,2/21/2022,21
32,6/15/2024,15
61,3/16/2023,16
35,1/16/2022,16
4,6/25/2022,25
68,8/11/2023,11
67,2/15/2022,15
28,12/17/2021,17
72,3/4/2023,4
41,10/29/2024,29
13,2/16/2023,16
78,8/12/2024,12
66,12/3/2022,3
78,12/4/2022,4
25,6/23/2022,23
27,10/26/2023,26
61,11/18/2024,18
56,9/12/2024,12
84,6/6/2023,6
75,11/7/2024,7
92,4/3/2023,3
2,8/11/2022,11
40,4/26/2023,26
65,12/13/2021,13
89,9/12/2024,12
74,10/21/2023,21
76,4/22/2024,22
35,12/3/2024,3
89,2/17/2022,17
58,1/6/2024,6
35,9/25/2024,25
3,5/16/2023,16
33,1/22/2023,22
61,10/9/2022,9
89,5/29/2023,29
63,9/2/2023,2
31,6/23/2022,23
13,9/6/2022,6
94,8/26/2023,26
92,12/6/2024,6
91,5/2/2023,2
64,1/31/2023,31
90,3/20/2024,20
36,3/9/2023,9
76,8/27/2023,27
22,1/12/2023,12
32,3/7/2024,7
53,4/20/2022,20
50,5/4/2024,4
36,1/31/2023,31
9,7/27/2022,27
77,7/23/2023,23
62,8/13/2024,13
47,8/11/2022,11
57,1/17/2023,17
4,2/2/2023,2
66,1/27/2024,27
20,2/17/2022,17
40,12/6/2024,6
14,8/23/2023,23
80,8/11/2023,11
5,1/4/2024,4
63,8/24/2023,24
73,6/15/2024,15
24,7/28/2022,28
44,10/5/2023,5
11,8/16/2022,16
62,4/19/2022,19
88,11/13/2023,13
100,11/7/2024,7
70,4/5/2023,5
32,11/25/2023,25
18,9/30/2023,30
85,11/13/2023,13
73,9/21/2024,21
60,8/23/2023,23
70,4/3/2023,3
83,11/20/2023,20
52,2/11/2022,11
50,3/2/2024,2
70,9/28/2022,28
65,11/1/2022,1
48,8/11/2022,11
38,11/11/2023,11
20,8/26/2023,26
90,7/24/2023,24
23,4/21/2023,21
34,6/12/2024,12
3,10/10/2023,10
39,5/4/2024,4
90,7/19/2022,19
92,7/28/2022,28
63,4/12/2024,12
10,7/23/2022,23
15,12/3/2024,3
21,3/4/2023,4
23,5/28/2024,28
46,10/5/2022,5
56,5/4/2022,4
3,7/23/2022,23
93,1/12/2023,12
41,6/29/2024,29
92,4/1/2023,1
95,8/11/2023,11
93,1/5/2022,5
43,7/29/2022,29
45,5/16/2023,16
50,4/20/2022,20
19,10/4/2023,4
24,1/23/2023,23
7,1/5/2022,5
98,4/1/2023,1
94,12/3/2022,3
64,6/20/2023,20
15,12/16/2021,16
53,7/23/2023,23
74,11/2/2022,2
90,12/3/2022,3
24,8/19/2022,19
75,3/25/2024,25
100,3/9/2023,9
1,3/26/2024,26
14,8/19/2022,19
51,7/6/2024,6
32,3/19/2024,19
4,11/11/2023,11
23,5/4/2022,4
50,8/31/2023,31
73,11/1/2022,1
93,11/7/2024,7
74,6/27/2023,27
29,2/26/2023,26
91,9/30/2023,30
91,3/2/2024,2
47,12/3/2022,3
64,6/15/2024,15
94,8/24/2023,24
96,4/19/2022,19
95,12/27/2022,27
45,6/7/2023,7
64,7/6/2024,6
51,9/30/2023,30
80,12/29/2023,29
62,8/11/2023,11
84,7/17/2023,17
32,7/18/2024,18
15,3/19/2024,19
78,1/16/2022,16
81,2/28/2022,28
2,7/14/2024,14
77,3/24/2022,24
10,3/20/2024,20
64,4/3/2023,3
57,2/26/2024,26
40,2/15/2022,15
100,7/23/2023,23
14,10/4/2023,4
10,3/2/2024,2
95,10/29/2022,29
79,10/14/2022,14
73,1/22/2023,22
74,7/29/2022,29
56,5/1/2023,1
34,8/18/2022,18
90,12/17/2021,17
45,8/27/2023,27
60,7/18/2024,18
60,8/29/2022,29
59,12/3/2024,3
55,7/7/2023,7
45,3/3/2023,3
51,10/14/2022,14
31,6/12/2024,12
5,10/10/2023,10
41,12/3/2022,3
34,9/9/2023,9
32,8/13/2024,13
1,4/17/2024,17
9,7/20/2022,20
42,10/13/2022,13
8,1/10/2023,10
18,1/12/2023,12
9,8/31/2024,31
37,2/26/2024,26
91,3/20/2024,20
48,4/17/2024,17
92,12/6/2024,6
19,11/7/2024,7
41,10/4/2023,4
81,12/12/2021,12
98,3/10/2023,10
3,12/9/2022,9
45,8/11/2022,11
77,10/14/2024,14
69,11/13/2022,13
77,2/15/2022,15
76,4/1/2023,1
47,3/20/2024,20
20,3/11/2024,11
78,11/1/2022,1
76,4/21/2023,21
56,6/12/2022,12
72,7/23/2023,23
53,7/23/2023,23
35,11/13/2022,13
34,3/20/2024,20
39,4/5/2023,5
17,1/27/2023,27
54,4/12/2024,12
78,8/9/2022,9
32,2/26/2023,26
20,3/10/2023,10
52,2/16/2023,16
23,8/9/2022,9
57,10/29/2022,29
81,7/17/2023,17
25,3/19/2024,19
97,2/15/2022,15
32,7/17/2023,17
8,10/14/2022,14
92,1/10/2022,10
86,11/7/2024,7
70,3/20/2024,20
63,8/29/2022,29
37,5/3/2024,3
86,9/6/2022,6
70,1/24/2023,24
90,12/16/2021,16
86,6/30/2022,30
68,6/15/2023,15
90,1/16/2022,16
81,3/19/2024,19
44,12/9/2022,9
4,9/25/2024,25
7,7/26/2022,26
73,2/2/2023,2
86,7/23/2023,23
87,6/12/2022,12
15,4/14/2023,14
89,3/11/2022,11
91,6/25/2022,25
3,3/10/2023,10
37,4/12/2024,12
11,1/6/2024,6
98,11/2/2022,2
20,11/23/2024,23
14,3/30/2024,30
44,3/16/2023,16
91,12/13/2021,13
27,8/24/2023,24
97,11/23/2024,23
59,10/14/2024,14
53,12/28/2022,28
79,4/16/2022,16
90,6/27/2023,27
56,11/30/2024,30
6,6/30/2022,30
70,9/4/2024,4
17,3/2/2024,2
95,7/27/2022,27
62,3/26/2024,26
94,3/24/2022,24
19,7/18/2024,18
43,4/25/2023,25
4,12/29/2022,29
35,8/11/2023,11
85,6/7/2023,7
32,5/5/2024,5
70,8/9/2022,9
37,1/23/2023,23
59,2/16/2023,16
36,10/14/2022,14
8,2/26/2023,26
20,10/14/2024,14
52,4/5/2023,5
50,9/12/2024,12
54,8/23/2023,23
34,5/8/2024,8
30,5/28/2024,28
65,5/29/2023,29
72,10/26/2023,26
37,7/17/2023,17
88,8/31/2024,31
52,1/23/2023,23
94,1/5/2022,5
92,8/9/2022,9
99,12/28/2022,28
25,9/28/2022,28
24,7/29/2023,29
66,12/3/2024,3
2,8/27/2023,27
16,1/23/2023,23
8,2/15/2022,15
2,3/4/2023,4
81,3/25/2024,25
71,11/7/2024,7
75,8/20/2024,20
15,12/16/2021,16
90,4/1/2023,1
16,1/10/2022,10
17,12/3/2024,3
89,5/2/2024,2
66,6/15/2024,15
8,6/27/2023,27
93,8/11/2022,11
94,9/12/2024,12
10,8/12/2024,12
56,6/25/2022,25
70,8/31/2024,31
81,5/4/2022,4
21,1/20/2024,20
8,12/6/2023,6
20,1/4/2024,4
44,8/23/2023,23
48,4/26/2023,26
56,12/16/2021,16
46,2/15/2022,15
45,9/30/2023,30
71,8/19/2022,19
75,1/5/2022,5
82,5/4/2024,4
73,2/17/2022,17
69,6/6/2023,6
94,4/5/2023,5
20,10/26/2023,26
75,7/27/2022,27
28,11/13/2022,13
61,10/14/2022,14
79,7/29/2022,29
39,5/2/2023,2
41,7/29/2023,29
6,12/12/2021,12
68,5/1/2023,1
70,1/27/2024,27
10,1/27/2023,27
6,4/17/2024,17
47,3/30/2024,30
5,4/19/2022,19
85,5/2/2023,2
4,4/22/2023,22
7,7/20/2022,20
31,3/20/2024,20
91,9/4/2024,4
41,4/1/2023,1
34,7/28/2022,28
27,11/1/2022,1
55,9/9/2023,9
38,11/23/2024,23
94,8/23/2024,23
76,8/11/2022,11
30,10/29/2022,29
10,4/12/2024,12
54,6/4/2023,4
18,8/31/2023,31
13,2/24/2022,24
5,10/14/2022,14
2,10/21/2023,21
22,7/29/2023,29
45,3/4/2023,4
38,1/23/2023,23
95,2/2/2023,2
20,6/15/2024,15
2,4/22/2024,22
19,4/16/2022,16
9,2/16/2023,16
3,10/8/2022,8
16,11/18/2024,18
16,8/18/2022,18
76,5/3/2024,3
24,11/13/2022,13
73,4/16/2022,16
82,7/7/2023,7
70,1/23/2023,23
83,7/28/2022,28
1,4/26/2023,26
51,10/9/2022,9
63,11/7/2024,7
46,12/27/2022,27
8,1/30/2024,30
24,10/5/2023,5
88,7/15/2024,15
2,1/4/2024,4
12,11/2/2022,2
66,10/29/2022,29
20,3/25/2024,25
59,1/10/2022,10
26,8/31/2023,31
77,5/2/2024,2
45,9/11/2024,11
50,9/30/2023,30
24,4/14/2023,14
74,2/28/2022,28
65,6/15/2024,15
89,8/31/2023,31
55,3/10/2023,10
14,8/23/2023,23
92,5/3/2024,3
91,4/26/2023,26
29,6/24/2022,24
3,2/28/2022,28
52,10/8/2022,8
53,1/30/2024,30
63,9/9/2024,9
41,12/28/2022,28
17,12/13/2021,13
97,2/21/2022,21
8,12/13/2021,13
85,12/30/2022,30
94,4/1/2023,1
96,1/20/2024,20
41,11/25/2023,25
32,8/20/2024,20
57,1/6/2024,6
26,8/11/2022,11
3,1/22/2024,22
61,3/2/2024,2
49,1/30/2024,30
91,10/27/2023,27
62,11/2/2022,2
45,9/25/2024,25
38,9/28/2022,28
90,5/8/2024,8
34,12/6/2023,6
88,5/26/2023,26
13,12/17/2021,17
5,2/28/2022,28
58,4/21/2023,21
41,5/15/2024,15
84,1/30/2024,30
66,12/17/2021,17
34,2/15/2022,15
29,1/22/2024,22
10,10/14/2022,14
45,3/4/2023,4
52,12/12/2021,12
99,5/3/2024,3
47,4/26/2023,26
82,2/21/2022,21
9,3/9/2023,9
68,1/24/2023,24
33,10/29/2024,29
96,3/10/2023,10
34,3/20/2024,20
72,7/14/2024,14
20,7/6/2024,6
36,10/5/2023,5
91,5/16/2023,16
78,12/16/2021,16
90,7/29/2022,29
68,3/11/2024,11
90,12/29/2023,29
1,1/22/2023,22
18,4/17/2024,17
26,8/23/2024,23
20,3/11/2024,11
64,1/6/2024,6
25,1/10/2022,10
22,6/25/2022,25
90,1/10/2022,10
68,11/13/2023,13
98,12/16/2021,16
18,10/4/2023,4
71,1/30/2024,30
56,9/28/2022,28
39,12/16/2021,16
26,5/15/2024,15
5,4/20/2022,20
38,11/30/2024,30
42,8/31/2023,31
86,8/12/2024,12
86,1/31/2023,31
25,1/4/2024,4
22,12/28/2022,28
56,6/12/2022,12
96,1/22/2024,22
79,2/16/2023,16
38,9/9/2024,9
55,10/9/2022,9
95,7/15/2024,15
37,7/18/2024,18
33,7/18/2024,18
69,10/29/2024,29
56,7/20/2022,20
99,10/21/2023,21
72,1/10/2023,10
13,10/5/2022,5
65,9/9/2023,9
76,11/18/2024,18
59,10/26/2023,26
12,5/8/2024,8
79,4/22/2023,22
15,8/29/2022,29
32,10/14/2024,14
63,6/20/2023,20
96,10/5/2022,5
63,8/18/2022,18
45,7/17/2023,17
80,9/30/2023,30
85,5/3/2024,3
80,3/24/2022,24
44,10/4/2023,4
88,3/20/2024,20
8,1/22/2024,22
56,9/12/2024,12
52,8/11/2022,11
1,8/23/2023,23
44,11/7/2024,7
52,3/9/2023,9
92,1/10/2022,10
20,3/10/2023,10
18,8/11/2022,11
37,6/27/2023,27
21,6/27/2023,27
28,7/18/2024,18
6,8/23/2024,23
47,2/25/2022,25
78,2/11/2022,11
70,5/15/2024,15
94,1/5/2022,5
13,2/16/2023,16
29,1/31/2023,31
61,10/5/2023,5
11,3/30/2024,30
46,9/25/2024,25
31,11/7/2024,7
72,1/27/2024,27
49,1/31/2023,31
59,12/3/2022,3
69,1/10/2022,10
48,8/31/2024,31
80,8/19/2022,19
72,9/30/2023,30
30,10/21/2023,21
39,11/13/2022,13
23,4/21/2023,21
28,8/27/2023,27
22,2/16/2023,16
68,2/21/2022,21
95,3/4/2023,4
43,6/6/2023,6
21,1/22/2024,22
71,7/29/2023,29
12,2/24/2022,24
87,1/17/2023,17
62,7/7/2023,7
2,2/26/2023,26
6,7/28/2022,28
13,6/7/2023,7
80,6/24/2022,24
52,2/15/2022,15
70,5/3/2024,3
36,8/20/2024,20
58,5/26/2023,26
25,3/11/2022,11
90,10/5/2022,5
41,2/16/2023,16
82,4/14/2023,14
41,3/16/2023,16
96,8/29/2022,29
3,3/11/2024,11
53,5/26/2023,26
21,10/26/2023,26
10,11/13/2022,13
64,8/20/2024,20
64,12/28/2022,28
42,5/4/2022,4
6,6/15/2023,15
49,3/10/2023,10
24,5/15/2024,15
65,8/29/2022,29
19,11/11/2023,11
45,1/6/2024,6
53,6/25/2022,25
37,4/21/2023,21
63,8/27/2023,27
98,9/30/2023,30
89,1/12/2023,12
23,9/2/2023,2
63,6/29/2024,29
33,7/27/2022,27
86,8/11/2022,11
24,5/29/2023,29
23,1/16/2022,16
93,12/27/2022,27
57,3/26/2024,26
31,5/26/2023,26
9,11/18/2024,18
90,10/29/2024,29
39,2/26/2023,26
81,10/21/2023,21
19,6/20/2023,20
2,9/25/2024,25
61,8/11/2023,11
42,10/27/2023,27
52,4/22/2023,22
71,12/12/2021,12
40,2/24/2022,24
63,7/27/2022,27
27,7/28/2022,28
8,10/29/2024,29
28,10/26/2023,26
34,5/4/2024,4
13,9/2/2023,2
28,9/10/2022,10
22,4/12/2022,12
35,3/11/2024,11
10,7/28/2022,28
86,3/11/2024,11
32,7/7/2023,7
88,3/26/2024,26
21,3/9/2023,9
40,10/14/2022,14
65,11/23/2024,23
83,4/12/2024,12
100,2/1/2023,1
89,8/29/2022,29
41,3/25/2024,25
37,5/26/2023,26
61,8/29/2022,29
69,3/10/2023,10
77,6/7/2023,7
37,12/29/2023,29
7,11/23/2024,23
49,3/3/2023,3
84,4/12/2024,12
69,9/9/2024,9
15,7/15/2024,15
17,4/22/2023,22
76,11/30/2024,30
22,12/4/2022,4
46,5/1/2023,1
77,4/19/2022,19
25,10/21/2023,21
86,11/13/2023,13
35,3/20/2024,20
71,4/26/2023,26
87,7/10/2024,10
82,8/29/2022,29
69,12/3/2024,3
47,12/29/2023,29
44,1/5/2022,5
78,1/22/2023,22
38,10/14/2024,14
7,12/12/2021,12
4,7/17/2023,17
35,3/19/2024,19
73,3/20/2024,20
10,1/24/2023,24
33,11/20/2023,20
67,8/8/2022,8
25,7/23/2023,23
68,3/20/2024,20
8,6/4/2023,4
11,8/19/2022,19
65,1/30/2024,30
7,8/31/2024,31
92,11/13/2022,13
17,10/10/2023,10
13,4/17/2024,17
98,4/1/2023,1
75,9/6/2022,6
100,4/22/2024,22
49,12/28/2022,28
42,7/6/2024,6
39,10/27/2023,27
84,8/9/2022,9
17,6/27/2023,27
23,4/12/2024,12
96,8/23/2023,23
63,1/23/2023,23
17,11/25/2023,25
4,7/29/2022,29
78,5/3/2024,3
45,3/2/2024,2
2,7/8/2024,8
93,6/25/2022,25
85,1/12/2023,12
29,2/24/2022,24
27,1/23/2023,23
62,12/12/2021,12
61,8/9/2022,9
2,8/9/2022,9
73,3/25/2024,25
73,4/12/2022,12
2,1/6/2024,6
94,12/29/2022,29
29,10/14/2022,14
5,8/13/2024,13
71,5/4/2024,4
98,3/30/2024,30
12,3/7/2024,7
81,6/25/2022,25
59,10/13/2022,13
3,3/20/2024,20
46,8/31/2024,31
5,9/21/2024,21
84,2/17/2022,17
93,12/29/2022,29
83,7/6/2024,6
13,6/24/2022,24
7,2/26/2024,26
50,8/16/2022,16
90,6/27/2023,27
40,3/24/2022,24
59,9/2/2023,2
53,11/1/2022,1
80,4/22/2023,22
48,3/2/2024,2
82,10/29/2022,29
53,4/12/2024,12
35,11/2/2022,2
85,11/13/2023,13
58,12/30/2022,30
52,11/13/2023,13
96,10/10/2023,10
19,1/20/2024,20
91,7/23/2023,23
89,4/26/2023,26
6,6/23/2022,23
52,5/28/2024,28
49,7/29/2023,29
95,3/4/2023,4
75,4/19/2022,19
66,7/10/2024,10
81,11/18/2024,18
68,7/27/2022,27
68,10/4/2023,4
45,1/10/2022,10
86,4/14/2023,14
67,8/20/2024,20
100,6/25/2022,25
46,9/25/2024,25
77,12/17/2021,17
68,4/25/2023,25
33,12/6/2023,6
46,1/24/2023,24
74,6/12/2024,12
